label,policy,metric,n_seeds,baseline_mean,diff_mean,ci95_low,ci95_high,rel_diff
E2_chargers_30,orchestrated,wait_mean_min,4,6.898781105485105,-0.49098771392462415,-0.6266007997912872,-0.35537462805796105,-0.07117021201531501
E2_chargers_30,orchestrated,wait_p95_min,4,9.825672925166812,-0.09293588422301768,-0.12579349936695858,-0.0600782690790768,-0.009458475254654368
E2_chargers_30,orchestrated,queue_wait_mean_min,4,12.325323292379004,7.561185559026254,3.42385656060752,11.698514557444987,0.6134675237039411
E2_chargers_30,orchestrated,energy_cost_usd_per_day,4,545.8803108163561,-69.00932966498581,-85.614480054731,-52.40417927524062,-0.12641842597653571
E2_chargers_30,orchestrated,avg_price_usd_mwh,4,36.27972740129508,-6.388269737341601,-7.8296860042805845,-4.946853470402618,-0.17608373036214048
E2_chargers_30,orchestrated,peak_charging_mw,4,2.6794646883341695,0.3286433090204731,0.20160100522404847,0.4556856128168978,0.1226525993984237
E2_chargers_30,orchestrated,empty_km_share,4,0.31429454220112596,0.011414805233585734,0.009757522381429391,0.013072088085742077,0.036318814681424144
E2_chargers_30,orchestrated,sessions_per_vehicle_day,4,1.0224025974025974,0.27006493506493506,0.26317067048493364,0.2769591996449365,0.26414734836456016
E2_chargers_30,orchestrated,grid_mwh_per_day,4,15.04849877086356,0.9049179879527753,0.7143600292997303,1.0954759466058204,0.0601334393371417
E2_chargers_30,queue_aware,service_rate,4,0.9270862766575377,0.0015836962497083051,-0.0007853882609291977,0.003952780760345808,0.001708251205505997
E2_chargers_30,queue_aware,wait_mean_min,4,6.898781105485105,-0.03479860913770305,-0.08760516541301985,0.01800794713761375,-0.005044167745811686
E2_chargers_30,queue_aware,wait_p95_min,4,9.825672925166812,-0.005722079526311763,-0.009497224897645285,-0.0019469341549782407,-0.000582360065299509
E2_chargers_30,queue_aware,queue_wait_mean_min,4,12.325323292379004,-4.584891330751422,-7.708544650768108,-1.4612380107347356,-0.37198953909682453
E2_chargers_30,queue_aware,energy_cost_usd_per_day,4,545.8803108163561,4.567513880838874,-7.019549041142881,16.15457680282063,0.008367244229798695
E2_chargers_30,queue_aware,avg_price_usd_mwh,4,36.27972740129508,0.22931699465241273,-0.7021250892615549,1.1607590785663804,0.006320802582552669
E2_chargers_30,queue_aware,peak_charging_mw,4,2.6794646883341695,-0.01686507363835621,-0.1518265214600976,0.11809637418338517,-0.00629419514718116
E2_chargers_30,queue_aware,empty_km_share,4,0.31429454220112596,0.0012556836810246608,0.0001005727759487928,0.0024107945861005287,0.003995244945173478
E2_chargers_30,queue_aware,sessions_per_vehicle_day,4,1.0224025974025974,0.001038961038961006,-0.006868023733693806,0.008945945811615818,0.0010161956176563665
E2_chargers_30,queue_aware,grid_mwh_per_day,4,15.04849877086356,0.02946690643587102,-0.0811937068158357,0.14012751968757775,0.0019581293047598834
E2_chargers_36,orchestrated,service_rate,4,0.9313891544515414,0.030997329678217472,0.025876729729018177,0.03611792962741677,0.03328075008181793
E2_chargers_36,orchestrated,wait_mean_min,4,6.852702700580162,-0.4683003501627514,-0.6275307920677603,-0.3090699082577425,-0.06833805151405507
E2_chargers_36,orchestrated,wait_p95_min,4,9.818309850400546,-0.09101066156197746,-0.11674709865994429,-0.06527422446401063,-0.009269483541331159
E2_chargers_36,orchestrated,queue_wait_mean_min,4,5.500699172452984,12.416656509765113,9.918625984255339,14.914687035274888,2.257286959437199
E2_chargers_36,orchestrated,energy_cost_usd_per_day,4,543.8175957055702,-84.35496986376711,-105.63732653971024,-63.072613187823976,-0.15511629364313173
E2_chargers_36,orchestrated,avg_price_usd_mwh,4,35.97968421738328,-7.125806499265012,-8.87927677763027,-5.372336220899754,-0.19805083491595069
E2_chargers_36,orchestrated,peak_charging_mw,4,3.1787944150559393,0.40360287641171655,0.2965226266288996,0.5106831261945335,0.12696727869537738
E2_chargers_36,orchestrated,empty_km_share,4,0.3145290441975091,0.012956432883194369,0.011796288639241165,0.014116577127147572,0.04119312070607493
E2_chargers_36,orchestrated,sessions_per_vehicle_day,4,1.0282467532467532,0.3350649350649352,0.3097552935657447,0.36037457656412564,0.32586043574360607
E2_chargers_36,orchestrated,grid_mwh_per_day,4,15.116730308354933,0.8069428609142641,0.5548581316283141,1.0590275902002142,0.053380780397218
E2_chargers_36,queue_aware,service_rate,4,0.9313891544515414,-0.00028398098640738945,-0.0010100538994092943,0.00044209192659451534,-0.00030490046512793545
E2_chargers_36,queue_aware,wait_mean_min,4,6.852702700580162,-0.012924748784046258,-0.04839643792280138,0.02254694035470886,-0.00188608047784592
E2_chargers_36,queue_aware,wait_p95_min,4,9.818309850400546,-0.0022704560247008843,-0.0053365711163793645,0.000795659066977596,-0.00023124713512766754
E2_chargers_36,queue_aware,queue_wait_mean_min,4,5.500699172452984,-2.2768654843694502,-3.542904106702469,-1.0108268620364311,-0.4139229237933591
E2_chargers_36,queue_aware,energy_cost_usd_per_day,4,543.8175957055702,-1.8637146300145844,-7.136779849572958,3.4093505895437897,-0.0034270951229456417
E2_chargers_36,queue_aware,avg_price_usd_mwh,4,35.97968421738328,-0.11697764016899015,-0.49146939645504256,0.25751411611706226,-0.003251213642182924
