,sessions,energy_kwh,users,mean_energy,mean_connected_h,mean_idle_h,temp_c,precip_mm,holiday,dow,stations
2016-12-23,104,959.963,92,9.230413461538461,2.94346420940171,0.8467868589743589,10.289423076923079,0.925,False,4,22
2016-12-24,69,674.125,62,9.769927536231885,3.489082125603865,1.270402576489533,7.839130434782608,0.0,False,5,22
2016-12-25,33,388.03,31,11.758484848484848,2.989478114478114,0.44176767676767675,8.690909090909091,0.0,False,6,22
2016-12-26,78,752.923,71,9.652858974358974,2.560769230769231,0.5262962962962963,8.53076923076923,0.0,True,0,22
2016-12-27,125,1038.248,114,8.305984,2.336977777777778,0.3859977777777778,8.968,0.0,False,1,22
2016-12-28,112,944.474,92,8.432803571428572,2.7795684523809525,0.6814087301587302,9.627678571428572,0.0,False,2,22
2016-12-29,120,1196.999,106,9.974991666666666,3.137386574074074,0.6937615740740741,11.02,0.0,False,3,22
2016-12-30,116,968.836,101,8.35203448275862,2.7926364942528736,0.8298395593869732,11.117241379310345,0.0,False,4,22
2016-12-31,97,890.175,81,9.177061855670102,2.8958018327605957,0.7560252004581901,8.570103092783505,0.008247422680412371,False,5,22
2017-01-01,74,711.708,68,9.617675675675676,3.232030780780781,1.0705593093093093,9.64864864864865,0.002702702702702703,False,6,22
2017-01-02,108,894.885,99,8.285972222222222,2.5213477366255144,0.5639506172839506,8.700000000000001,0.11574074074074074,True,0,22
2017-01-03,135,1300.076,111,9.630192592592593,2.9610000000000003,0.6743168724279835,10.802222222222222,0.7755555555555556,False,1,22
2017-01-04,132,1127.01,115,8.537954545454545,3.05618265993266,0.8007112794612795,11.512878787878789,0.6946969696969697,False,2,22
2017-01-05,160,1372.0240000000001,141,8.57515,2.879237847222222,0.7325138888888889,7.73625,0.0,False,3,22
2017-01-06,137,1272.1009999999999,117,9.285408759124087,3.0473783454987835,0.7876885644768857,6.101459854014599,0.0007299270072992701,False,4,22
2017-01-07,106,833.31,99,7.861415094339622,2.7941850104821806,0.9589439203354297,13.274528301886791,0.23679245283018868,False,5,22
2017-01-08,82,652.032,72,7.951609756097562,2.5773780487804876,0.820870596205962,15.186585365853658,1.4634146341463414,False,6,22
2017-01-09,142,1383.336,128,9.741802816901409,3.2700919405320814,0.9424569640062598,12.158450704225352,0.18873239436619718,False,0,22
2017-01-10,123,981.551,108,7.980089430894309,3.135677506775068,1.074496386630533,12.942276422764229,1.1252032520325204,False,1,22
2017-01-11,148,1253.276,119,8.468081081081081,2.5860285285285287,0.48914602102102106,10.79054054054054,0.04256756756756757,False,2,22
2017-01-12,138,1264.478,123,9.162884057971015,2.938605072463768,0.7223148148148149,8.71231884057971,0.5152173913043478,False,3,22
2017-01-13,151,1240.396,138,8.214543046357615,2.820680647534952,0.7300496688741722,7.987417218543046,0.0,False,4,22
2017-01-14,123,1058.287,108,8.603959349593497,2.4807249322493226,0.5611133694670281,9.64959349593496,0.0,False,5,22
2017-01-15,98,1011.545,89,10.32188775510204,3.2743820861678006,0.9554280045351474,8.99795918367347,0.0,False,6,22
2017-01-16,118,1068.445,102,9.054618644067796,2.8644562146892656,0.6169703389830509,8.427118644067797,0.0,True,0,22
2017-01-17,160,1342.099,136,8.38811875,2.8279288194444443,0.7473819444444445,8.0725,0.0,False,1,22
2017-01-18,139,1110.7259999999999,117,7.9908345323741,2.7044284572342128,0.6929236610711431,10.4431654676259,0.7848920863309352,False,2,22
2017-01-19,147,1243.847,132,8.461544217687075,2.898754724111867,0.6742724867724867,9.94013605442177,0.31836734693877555,False,3,22
2017-01-20,149,1294.806,131,8.689973154362416,2.7701342281879193,0.5897054436987322,9.911409395973154,0.8100671140939597,False,4,22
2017-01-21,126,1120.305,108,8.891309523809523,2.721146384479718,0.7353284832451499,10.318253968253968,0.39365079365079364,False,5,22
2017-01-22,120,996.223,104,8.301858333333334,2.439625,0.6246111111111111,11.128333333333334,0.6216666666666666,False,6,22
2017-01-23,141,1392.487,118,9.875794326241135,3.2134791174152877,0.7696178092986604,7.891489361702128,0.03617021276595745,False,0,22
2017-01-24,154,1386.638,131,9.004142857142856,2.854480519480519,0.662884199134199,8.238961038961039,0.0012987012987012987,False,1,22
2017-01-25,155,1395.016,134,9.000103225806452,3.0204354838709677,0.7915555555555556,8.147741935483872,0.0,False,2,22
2017-01-26,140,1291.999,123,9.228564285714286,3.0184285714285712,0.7463293650793651,8.897142857142857,0.0,False,3,22
2017-01-27,159,1390.75,135,8.74685534591195,2.7610814116002795,0.5771331236897275,8.830188679245284,0.0,False,4,22
2017-01-28,119,1100.771,108,9.250176470588235,2.8144117647058824,0.771951447245565,9.89579831932773,0.0,False,5,22
2017-01-29,112,1054.0,100,9.410714285714286,2.8169866071428573,0.7707911706349206,10.414285714285715,0.0,False,6,22
2017-01-30,155,1381.122,134,8.910464516129032,2.8825698924731182,0.7136971326164875,10.139354838709677,0.0,False,0,22
2017-01-31,152,1317.059,139,8.664861842105262,2.8495394736842106,0.6847733918128656,10.388815789473684,0.003947368421052633,False,1,22
2017-02-01,156,1269.892,133,8.140333333333334,2.769561965811966,0.6598539886039887,11.432051282051283,0.004487179487179488,False,2,22
2017-02-02,151,1326.606,135,8.785470198675497,2.7781861662987493,0.5731236203090508,14.068211920529803,0.05695364238410596,False,3,22
2017-02-03,151,1253.027,130,8.298192052980133,2.9298399558498893,0.8870198675496689,14.367549668874172,0.13973509933774836,False,4,22
2017-02-04,132,1218.886,109,9.233984848484848,2.8640782828282827,0.8459322390572391,14.190909090909091,0.02575757575757576,False,5,22
2017-02-05,106,990.903,95,9.348141509433962,3.267890461215933,1.0211320754716982,12.783018867924529,0.1358490566037736,False,6,22
2017-02-06,145,1234.3799999999999,127,8.512965517241378,2.697249042145594,0.604992337164751,14.041379310344828,0.13586206896551722,False,0,22
2017-02-07,137,1253.998,124,9.1532700729927,3.057451338199513,0.6739882400648824,16.121897810218975,0.5109489051094891,False,1,22
2017-02-08,160,1323.482,138,8.2717625,2.5935815972222223,0.5709652777777777,16.701875,0.113125,False,2,22
2017-02-09,141,1142.218,128,8.100836879432624,2.9681382978723403,0.8759653270291569,15.081560283687944,1.1524822695035462,False,3,22
2017-02-10,156,1284.022,140,8.230910256410256,2.7163550569800567,0.6893767806267805,13.388461538461538,0.4967948717948718,False,4,22
2017-02-11,134,1153.595,120,8.608917910447762,2.691169154228856,0.7486359867330017,11.228358208955223,0.0,False,5,22
2017-02-12,114,1016.332,104,8.91519298245614,2.9556067251461986,0.9119152046783626,12.542105263157895,0.0,False,6,22
2017-02-13,154,1421.084,130,9.227818181818183,3.0780068542568544,0.8292099567099568,11.187662337662339,0.0,False,0,22
2017-02-14,151,1250.888,130,8.284026490066225,2.731924208977189,0.6572240618101545,13.667549668874173,0.0,False,1,22
2017-02-15,146,1248.341,127,8.550280821917807,2.7862119482496195,0.6295471841704718,14.232876712328768,0.0,False,2,22
2017-02-16,134,1049.288,117,7.830507462686567,2.6279000829187398,0.6360033167495854,15.433582089552239,0.20671641791044776,False,3,22
2017-02-17,127,1133.245,111,8.923188976377952,3.1221587926509184,0.9346216097987752,12.568503937007874,2.5614173228346457,False,4,22
2017-02-18,119,1065.922,110,8.957327731092438,2.805922035480859,0.663828197945845,11.482352941176469,0.0546218487394958,False,5,22
2017-02-19,105,971.418,97,9.2516,2.799626984126984,0.8306428571428571,11.366666666666667,0.22,False,6,22
2017-02-20,94,981.7040000000001,80,10.443659574468086,3.150118203309693,0.725177304964539,13.532978723404254,3.0031914893617024,True,0,22
2017-02-21,129,1165.589,113,9.035573643410853,2.9732213608957796,0.7475086132644272,12.172868217054264,0.2434108527131783,False,1,22
2017-02-22,137,1271.822,124,9.283372262773721,2.9696472019464717,0.7164172749391728,9.870072992700731,0.006569343065693431,False,2,22
2017-02-23,138,1318.543,124,9.554659420289854,3.2984158615136874,0.9412962962962964,8.376811594202898,0.0,False,3,22
2017-02-24,140,1212.221,125,8.658721428571429,2.8995416666666665,0.7848293650793651,8.052142857142856,0.0,False,4,22
2017-02-25,127,1079.678,110,8.50140157480315,2.613167104111986,0.6632742782152231,9.527559055118111,0.02677165354330709,False,5,22
2017-02-26,116,912.944,104,7.870206896551724,2.503479406130268,0.7187739463601532,9.756896551724138,0.007758620689655172,False,6,22
2017-02-27,140,1341.3799999999999,118,9.581285714285713,2.9982003968253967,0.7226369047619048,9.525714285714287,0.03357142857142857,False,0,22
2017-02-28,133,1268.413,118,9.53693984962406,3.0617481203007517,0.8177986633249791,9.377443609022556,0.0,False,1,22
2017-03-01,135,1139.982,123,8.44431111111111,2.8938559670781894,0.744462962962963,10.645925925925926,0.0,False,2,22
2017-03-02,141,1175.432,121,8.336397163120568,2.7800807722616234,0.6545468873128447,12.156028368794326,0.0,False,3,22
2017-03-03,145,1192.58,129,8.224689655172414,2.8038199233716474,0.7472777777777777,12.131724137931034,0.0,False,4,22
2017-03-04,121,1065.611,112,8.806702479338844,2.874106978879706,0.7977548209366392,13.119834710743802,0.046280991735537194,False,5,22
2017-03-05,119,983.283,108,8.262882352941176,2.7169234360410828,0.8225980392156863,8.675630252100841,0.3386554621848739,False,6,22
2017-03-06,142,1361.221,117,9.58606338028169,3.0259096244131456,0.7357237871674491,9.72323943661972,0.123943661971831,False,0,22
2017-03-07,143,1179.9470000000001,133,8.251377622377623,2.7643648018648017,0.6324514374514375,11.001398601398602,0.0,False,1,22
2017-03-08,149,1292.658,126,8.675557046979865,2.759407158836689,0.6463758389261746,12.972483221476509,0.0,False,2,22
2017-03-09,130,1184.95,120,9.115,2.9632414529914533,0.7060811965811966,14.243846153846155,0.0,False,3,22
2017-03-10,144,1258.435,128,8.739131944444445,2.8097029320987654,0.6777932098765432,14.802083333333334,0.0,False,4,22
2017-03-11,119,993.564,111,8.34927731092437,2.54046685340803,0.6975560224089636,16.000840336134452,0.0,False,5,22
2017-03-12,121,934.251,106,7.721082644628099,2.4991437098255282,0.815342056932966,16.41074380165289,0.0,False,6,22
2017-03-13,146,1353.182,130,9.2683698630137,2.8228272450532725,0.6113051750380517,16.736986301369864,0.0,False,0,22
2017-03-14,137,1216.562,123,8.880014598540145,3.1350060827250608,0.8844910786699108,17.894890510948905,0.0,False,1,22
2017-03-15,154,1215.29,138,7.891493506493506,2.595856782106782,0.5799188311688313,15.49090909090909,0.02077922077922078,False,2,22
2017-03-16,141,1171.144,129,8.305985815602837,2.72645390070922,0.6448010244286839,15.336879432624114,0.0,False,3,22
2017-03-17,144,1365.037,131,9.47942361111111,2.9825405092592594,0.7157716049382716,16.100694444444443,0.0,False,4,22
2017-03-18,118,958.455,105,8.1225,2.8307156308851225,0.8907886064030132,16.46949152542373,0.0,False,5,22
2017-03-19,108,1056.427,98,9.781731481481481,3.0622453703703707,0.911195987654321,15.126851851851852,0.0,False,6,22
2017-03-20,146,1299.551,123,8.901034246575342,2.714640410958904,0.5896461187214612,14.831506849315069,0.4404109589041096,False,0,22
2017-03-21,138,1224.042,124,8.86986956521739,2.9240136876006444,0.7763083735909824,15.99782608695652,0.24782608695652175,False,1,22
2017-03-22,157,1309.385,144,8.340031847133758,2.4955396319886765,0.4426326963906582,12.838216560509554,0.24777070063694268,False,2,22
2017-03-23,143,1314.714,128,9.193804195804196,2.8879545454545457,0.624020979020979,13.0006993006993,0.0,False,3,22
2017-03-24,125,1198.068,110,9.584544,3.1714333333333333,0.8543466666666667,12.7784,0.35919999999999996,False,4,22
2017-03-25,134,1075.187,116,8.023783582089552,2.570632255389718,0.6584867330016583,13.972388059701492,0.0,False,5,22
2017-03-26,112,1064.789,100,9.507044642857142,3.022936507936508,0.8025967261904762,13.270535714285714,0.02589285714285714,False,6,22
2017-03-27,151,1356.307,134,8.982165562913908,2.8316593083149377,0.6828366445916115,13.322516556291392,0.004635761589403974,False,0,22
2017-03-28,146,1423.432,130,9.749534246575342,3.010688736681887,0.6308980213089802,15.260958904109588,0.0,False,1,22
2017-03-29,152,1244.453,130,8.187190789473684,2.5103728070175437,0.5472916666666666,16.08092105263158,0.0,False,2,22
2017-03-30,150,1297.237,131,8.648246666666667,3.0183166666666668,0.8293555555555556,13.896666666666667,0.0006666666666666668,False,3,22
2017-03-31,150,1395.211,129,9.301406666666667,2.8365296296296294,0.6421185185185185,16.157999999999998,0.0,False,4,22
2017-04-01,116,916.037,106,7.896870689655173,2.47764367816092,0.6972964559386973,19.106034482758623,0.0,False,5,22
2017-04-02,113,942.6850000000001,103,8.342345132743363,2.462551622418879,0.5475147492625368,17.27787610619469,0.0,False,6,22
2017-04-03,128,1213.493,114,9.4804140625,2.865544704861111,0.5494900173611111,15.4109375,0.0,False,0,22
2017-04-04,127,1233.771,113,9.714732283464567,3.2532961504811895,0.8387642169728784,16.03779527559055,0.0,False,1,22
2017-04-05,134,1113.441,112,8.309261194029851,2.6000290215588726,0.5305762852404644,17.514179104477613,0.0,False,2,22
2017-04-06,123,1089.881,108,8.860821138211383,2.848407859078591,0.6295099367660344,16.327642276422765,0.3252032520325203,False,3,22
2017-04-07,134,1327.343,114,9.905544776119404,3.4598362354892203,1.021077943615257,15.211940298507463,0.24477611940298505,False,4,22
2017-04-08,113,1070.011,97,9.469123893805309,2.6117158308751227,0.568495575221239,11.543362831858408,0.09823008849557521,False,5,22
2017-04-09,114,947.14,101,8.308245614035087,2.7025438596491225,0.7656798245614035,12.346491228070175,0.0,False,6,22
2017-04-10,139,1273.941,123,9.165043165467626,3.053605115907274,0.7344284572342127,13.760431654676259,0.0,False,0,22
2017-04-11,139,1343.31,127,9.66410071942446,3.04449240607514,0.6982494004796164,15.854676258992807,0.031654676258992806,False,1,22
2017-04-12,145,1264.365,127,8.719758620689655,2.9466973180076628,0.8322107279693486,15.841379310344827,0.02413793103448276,False,2,22
2017-04-13,145,1201.9,124,8.28896551724138,2.788965517241379,0.6104425287356322,13.004827586206897,0.14896551724137932,False,3,22
2017-04-14,153,1408.759,127,9.207575163398692,2.795112563543936,0.5564433551198258,12.6359477124183,0.0,False,4,22
2017-04-15,118,1182.717,101,10.023025423728814,3.034041902071563,0.916713747645951,14.926271186440678,0.0,False,5,22
2017-04-16,97,828.596,88,8.542226804123711,2.91963058419244,0.8970131729667812,14.00721649484536,0.3701030927835051,False,6,22
2017-04-17,136,1307.966,119,9.617397058823528,2.948343545751634,0.6691401143790849,15.57573529411765,0.2433823529411765,False,0,22
2017-04-18,150,1290.328,134,8.602186666666666,2.810801851851852,0.694112962962963,14.880666666666666,0.02666666666666667,False,1,22
2017-04-19,154,1305.541,139,8.477538961038961,2.763252164502165,0.6416792929292929,15.549350649350648,0.0,False,2,22
2017-04-20,154,1400.414,136,9.093597402597403,2.728668831168831,0.5944642857142857,15.613636363636363,0.012987012987012988,False,3,22
2017-04-21,147,1387.632,129,9.439673469387756,3.1921164021164024,0.9061602418745276,17.555102040816326,0.0,False,4,22
2017-04-22,119,892.276,107,7.498117647058823,2.2818860877684406,0.5578034547152194,16.38403361344538,0.0,False,5,22
2017-04-23,123,956.453,102,7.776040650406504,2.386822493224932,0.5911901535682024,15.90650406504065,0.005691056910569106,False,6,22
2017-04-24,148,1343.462,136,9.077445945945946,2.6315765765765766,0.4554147897897898,14.787162162162161,0.03783783783783784,False,0,22
2017-04-25,138,1240.89,127,8.991956521739132,2.7125885668276974,0.5488184380032206,15.964492753623187,0.0,False,1,22
2017-04-26,150,1228.673,132,8.191153333333334,2.708616666666667,0.6387518518518519,16.089333333333332,0.0,False,2,22
2017-04-27,146,1320.871,133,9.047061643835617,2.793059360730594,0.5660216894977169,16.234246575342464,0.0,False,3,22
2017-04-28,147,1379.567,137,9.384809523809524,2.9394198790627364,0.7494349962207105,16.9421768707483,0.0,False,4,22
2017-04-29,123,1093.426,101,8.889642276422764,2.7017547425474255,0.6782317073170732,21.048780487804876,0.0,False,5,22
2017-04-30,113,1036.182,99,9.169752212389382,2.4729129793510323,0.43761307767944935,19.494690265486728,0.0,False,6,22
2017-05-01,140,1347.98,126,9.628428571428572,2.9011607142857145,0.5786607142857143,22.897142857142857,0.0,False,0,22
2017-05-02,147,1255.322,123,8.53960544217687,2.842154195011338,0.727704081632653,24.117687074829934,0.0,False,1,22
2017-05-03,161,1434.338,138,8.908931677018634,2.649872325741891,0.525351966873706,24.568944099378882,0.0,False,2,22
2017-05-04,137,1197.49,121,8.74080291970803,2.784144363341444,0.6135016220600161,19.727007299270074,0.0,False,3,22
2017-05-05,153,1370.883,127,8.960019607843137,2.8439197530864195,0.7751797385620914,16.394117647058824,0.0,False,4,22
2017-05-06,129,1115.787,107,8.649511627906977,2.4616688199827736,0.5573062015503876,15.268217054263566,0.0,False,5,22
2017-05-07,124,1075.254,120,8.67140322580645,2.58809811827957,0.6577105734767025,18.418548387096774,0.0,False,6,22
2017-05-08,153,1442.959,128,9.431104575163399,2.9125,0.7364197530864197,19.51045751633987,0.0,False,0,22
2017-05-09,151,1441.606,132,9.547059602649007,3.098476821192053,0.868980868285504,20.248344370860927,0.0,False,1,22
2017-05-10,156,1354.036,141,8.679717948717949,2.631198361823362,0.613917378917379,18.18076923076923,0.0,False,2,22
2017-05-11,160,1430.125,139,8.93828125,2.873236111111111,0.7368645833333333,17.545625,0.0,False,3,22
2017-05-12,154,1288.89,138,8.369415584415584,2.628340548340548,0.6079274891774892,15.14935064935065,0.004545454545454546,False,4,22
2017-05-13,144,1099.041,133,7.632229166666666,2.2906886574074075,0.5451832561728396,15.23611111111111,0.0,False,5,22
2017-05-14,124,976.929,101,7.878459677419355,2.3051052867383515,0.5339292114695341,15.870161290322581,0.0,False,6,22
2017-05-15,159,1602.154,136,10.076440251572327,3.16301537386443,0.7391125087351502,15.431446540880502,0.0,False,0,22
2017-05-16,162,1380.529,146,8.521783950617284,2.7534962277091903,0.7198199588477366,14.566049382716049,0.006790123456790124,False,1,22
2017-05-17,160,1399.086,144,8.7442875,2.816793402777778,0.7092934027777777,16.6125,0.0,False,2,22
2017-05-18,144,1324.666,132,9.199069444444444,3.0765027006172843,0.7935011574074075,19.70486111111111,0.0,False,3,22
2017-05-19,143,1358.044,124,9.49681118881119,2.9938170163170166,0.7879020979020979,22.276923076923076,0.0,False,4,22
2017-05-20,119,1093.758,99,9.191243697478992,2.735611577964519,0.699922969187675,23.354621848739495,0.0,False,5,22
2017-05-21,125,1016.399,114,8.131192,2.219584444444444,0.3885733333333333,23.961599999999997,0.0,False,6,22
2017-05-22,129,1313.051,121,10.17868992248062,3.0838544358311797,0.6086089577950043,19.86046511627907,0.0,False,0,22
2017-05-23,159,1431.297,134,9.001867924528302,2.9092487770789655,0.7699231306778477,18.92201257861635,0.0,False,1,22
2017-05-24,147,1335.691,135,9.086333333333334,2.9746409674981105,0.8332766439909297,19.027210884353742,0.0,False,2,22
2017-05-25,153,1452.19,137,9.491437908496732,2.8983514887436455,0.6615958605664488,17.869934640522875,0.0,False,3,22
2017-05-26,151,1633.973,125,10.821013245033113,3.237518395879323,0.8293524650478292,17.558940397350995,0.0,False,4,22
2017-05-27,120,934.558,97,7.787983333333333,2.2466944444444445,0.4510185185185185,18.433333333333334,0.0,False,5,22
2017-05-28,104,772.478,87,7.427673076923076,2.6178766025641025,0.8450160256410256,18.02403846153846,0.0,False,6,22
2017-05-29,101,1017.165,90,10.070940594059406,3.048699119911991,0.868589108910891,17.675247524752475,0.0,True,0,22
2017-05-30,156,1475.864,136,9.460666666666667,2.817033475783476,0.6111360398860399,16.46794871794872,0.011538461538461539,False,1,22
2017-05-31,157,1306.909,138,8.324261146496816,2.764079971691437,0.6938340410474169,19.351592356687895,0.0,False,2,22
2017-06-01,143,1491.319,128,10.428804195804195,3.2351262626262627,0.7985411810411811,19.314685314685313,0.0,False,3,22
2017-06-02,153,1380.021,136,9.019745098039216,2.7192047930283225,0.6051234567901235,20.937908496732025,0.0,False,4,22
2017-06-03,123,1055.077,111,8.577861788617886,2.6381233062330622,0.6682384823848238,20.38780487804878,0.0,False,5,22
2017-06-04,115,1120.276,99,9.741530434782609,2.6896449275362317,0.5722584541062802,19.684347826086956,0.0,False,6,22
2017-06-05,132,1364.546,122,10.337469696969697,3.2192908249158245,0.7407723063973064,20.19393939393939,0.0,False,0,22
2017-06-06,153,1354.091,138,8.850267973856209,2.801365286855483,0.6778576615831517,19.68496732026144,0.0,False,1,22
2017-06-07,147,1306.901,136,8.89048299319728,3.027985638699924,0.8031689342403628,18.961904761904762,0.0020408163265306124,False,2,22
2017-06-08,135,1117.867,123,8.280496296296295,2.6801275720164606,0.6376707818930042,19.22962962962963,0.006666666666666667,False,3,22
2017-06-09,132,1173.436,117,8.889666666666667,2.96375,0.8213783670033671,17.381818181818183,0.025,False,4,22
2017-06-10,123,1056.905,107,8.592723577235772,2.865752032520325,0.8403861788617887,17.424390243902437,0.0,False,5,22
2017-06-11,105,917.119,98,8.734466666666666,2.6212089947089945,0.7064391534391534,16.17047619047619,0.008571428571428572,False,6,22
2017-06-12,143,1340.91,133,9.376993006993008,2.885273892773893,0.6364840714840715,16.86923076923077,0.03496503496503497,False,0,22
2017-06-13,149,1325.402,133,8.895315436241612,2.6900298284862045,0.5964541387024609,19.143624161073827,0.0,False,1,22
2017-06-14,159,1387.687,138,8.727591194968554,2.8163522012578617,0.6923846960167716,20.771069182389937,0.0,False,2,22
2017-06-15,143,1332.357,124,9.317181818181817,3.011208236208236,0.7852389277389278,21.23076923076923,0.0,False,3,22
2017-06-16,155,1299.116,133,8.381393548387097,2.6337437275985662,0.578247311827957,23.950967741935486,0.0,False,4,22
2017-06-17,116,1007.556,99,8.685827586206896,2.7609626436781607,0.7428999042145594,26.285344827586208,0.0,False,5,22
2017-06-18,118,1029.18,109,8.72186440677966,2.632066854990584,0.5646963276836158,29.88389830508475,0.0,False,6,22
2017-06-19,143,1347.421,124,9.422524475524476,2.9623659673659675,0.6731138306138306,26.706993006993006,0.0,False,0,22
2017-06-20,152,1373.034,135,9.033118421052633,3.0537701023391812,0.7638797514619883,24.951315789473682,0.0,False,1,22
2017-06-21,150,1263.874,129,8.425826666666667,2.9755833333333332,0.8118296296296296,24.580666666666666,0.0,False,2,22
2017-06-22,153,1447.989,132,9.463980392156863,2.8501888162672477,0.5895315904139434,26.089542483660132,0.0,False,3,22
2017-06-23,156,1386.076,131,8.885102564102564,2.798126780626781,0.7126068376068376,22.30448717948718,0.0,False,4,22
2017-06-24,112,1033.482,101,9.227517857142857,2.708075396825397,0.7244791666666667,21.275892857142857,0.0,False,5,22
2017-06-25,113,965.042,95,8.540194690265487,2.706841199606686,0.6910127826941986,20.654867256637168,0.0,False,6,22
2017-06-26,153,1360.562,130,8.892562091503267,2.728393246187364,0.6374183006535948,21.07254901960784,0.0,False,0,22
2017-06-27,152,1415.603,133,9.313177631578947,3.048532529239766,0.8244005847953216,19.808552631578948,0.0,False,1,22
2017-06-28,157,1357.85,130,8.648726114649682,2.7286111111111113,0.7538977353149328,20.407006369426753,0.0,False,2,22
2017-06-29,155,1581.915,140,10.205903225806452,3.2120179211469533,0.7962903225806451,19.786451612903225,0.0,False,3,22
2017-06-30,136,1405.827,119,10.336963235294117,3.268845996732026,0.7903125,20.10955882352941,0.0,False,4,22
2017-07-01,116,948.557,100,8.177215517241379,2.6532231800766284,0.782507183908046,20.113793103448273,0.0,False,5,22
2017-07-02,105,936.827,89,8.922161904761905,2.6964391534391536,0.788074074074074,22.835238095238093,0.0,False,6,22
2017-07-03,132,1125.426,113,8.525954545454544,2.6755281986531987,0.6586174242424242,21.671212121212122,0.0,False,0,22
2017-07-04,85,738.083,68,8.683329411764706,2.6736307189542483,0.7280653594771241,21.468235294117648,0.0,True,1,22
2017-07-05,134,1297.974,120,9.686373134328358,3.040184494195688,0.7711733001658375,20.030597014925373,0.0,False,2,22
2017-07-06,145,1262.547,122,8.707220689655173,2.650764367816092,0.5881647509578545,22.404827586206896,0.0,False,3,22
2017-07-07,131,1225.078,119,9.351740458015266,2.950795165394402,0.6853074639525021,25.20763358778626,0.0,False,4,22
2017-07-08,115,1109.583,106,9.648547826086958,2.9492922705314006,0.7456714975845411,27.60782608695652,0.0,False,5,22
2017-07-09,108,867.487,98,8.032287037037037,2.5427031893004113,0.7414248971193416,24.75462962962963,0.0,False,6,22
2017-07-10,138,1256.733,122,9.106760869565218,3.025919887278583,0.8495994363929147,23.32246376811594,0.0,False,0,22
2017-07-11,146,1297.946,134,8.89004109589041,2.951111111111111,0.7772945205479452,23.35684931506849,0.0,False,1,22
2017-07-12,146,1222.131,131,8.370760273972603,2.5842161339421614,0.595003805175038,22.221917808219178,0.0,False,2,22
2017-07-13,132,1193.865,117,9.044431818181819,2.844263468013468,0.6159553872053872,22.238636363636363,0.0,False,3,22
2017-07-14,132,1270.579,121,9.625598484848485,3.2109364478114477,0.9774621212121213,22.374242424242425,0.0,False,4,22
2017-07-15,108,894.993,92,8.286972222222223,2.8063245884773664,0.8660030864197531,25.26666666666667,0.0,False,5,22
2017-07-16,104,903.273,95,8.685317307692308,2.5454220085470087,0.6330208333333333,28.618269230769233,0.0,False,6,22
2017-07-17,137,1245.703,120,9.092722627737226,2.9707157339821575,0.7831062449310625,25.030656934306567,0.0,False,0,22
2017-07-18,143,1328.913,132,9.293097902097902,2.7416822066822064,0.47693473193473196,20.265034965034964,0.0,False,1,22
2017-07-19,144,1214.468,134,8.433805555555557,2.5985667438271607,0.5266743827160494,21.953472222222224,0.0,False,2,22
2017-07-20,143,1295.973,132,9.062748251748252,2.9648795648795647,0.7357206682206683,21.151748251748252,0.0,False,3,22
2017-07-21,139,1225.112,126,8.813755395683454,2.7020043964828138,0.6482314148681055,21.228057553956834,0.0,False,4,22
2017-07-22,129,1122.302,120,8.700015503875969,2.5167334194659774,0.5364621016365203,24.962015503875968,0.0,False,5,22
2017-07-23,99,882.134,86,8.910444444444444,2.810039281705948,0.8298456790123456,23.605050505050507,0.0,False,6,22
2017-07-24,122,1207.047,112,9.893827868852458,2.891418488160291,0.6213615664845172,24.072131147540986,0.0,False,0,22
2017-07-25,127,1222.435,115,9.62547244094488,3.1082042869641295,0.8281146106736658,21.11574803149606,0.0,False,1,22
2017-07-26,128,1140.77,111,8.912265625,3.0542469618055557,0.8443098958333334,21.253125,0.0,False,2,22
2017-07-27,127,1137.985,112,8.960511811023622,2.82426290463692,0.6873884514435695,22.695275590551184,0.0,False,3,22
2017-07-28,136,1209.779,120,8.895433823529412,2.9033721405228756,0.777483660130719,23.093382352941177,0.0,False,4,22
2017-07-29,110,946.846,99,8.607690909090909,2.3970580808080806,0.536770202020202,21.902727272727276,0.0,False,5,22
2017-07-30,93,852.516,87,9.16683870967742,2.8218847072879334,0.8246266427718041,20.51290322580645,0.0,False,6,22
2017-07-31,136,1218.062,120,8.956338235294117,2.52031454248366,0.42977328431372547,20.821323529411764,0.0,False,0,22
2017-08-01,89,668.549,78,7.511786516853932,2.075461922596754,0.23630461922596752,21.635955056179778,0.0,False,1,22
2017-08-02,98,761.662,88,7.772061224489796,2.2143877551020408,0.31943027210884356,23.533673469387757,0.0,False,2,22
2017-08-03,103,745.106,90,7.234038834951456,1.9647437971952535,0.27477346278317155,24.979611650485438,0.0,False,3,22
2017-08-04,104,728.817,93,7.007855769230769,2.0258306623931626,0.3268162393162393,23.90576923076923,0.0,False,4,22
2017-08-05,88,522.485,76,5.937329545454546,1.5569444444444445,0.23865530303030302,22.106818181818184,0.038636363636363635,False,5,22
2017-08-06,79,594.027,69,7.5193291139240515,1.9184880450070325,0.2590154711673699,22.72278481012658,0.0,False,6,22
2017-08-07,82,655.954,71,7.999439024390243,2.1545257452574527,0.24593157181571815,21.582926829268292,0.0,False,0,22
2017-08-08,97,743.866,87,7.668721649484536,2.1188717067583047,0.24509736540664376,21.826804123711337,0.0,False,1,22
2017-08-09,93,654.473,82,7.037344086021505,1.9287753882915173,0.26893966547192355,21.674193548387098,0.0,False,2,22
